Source,Target,Weight,Ref,Group,Color,Label,TargetGroup,TargetColor,TargetLabel,Portal
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_call_collab,responses:connect_responses_call_collaboration_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Call Collab,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_call_collab,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Call Collab,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_up_down_vote_items,responses:connect_responses_vote_collection,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Up Down Vote Items,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_up_down_vote_items,resource:misc_chatter_connect,3,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Up Down Vote Items,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_related_posts,responses:connect_responses_abstract_related_feed_post_collection,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Related Posts,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_related_posts,apex:connectAPI_enums,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Related Posts,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_related_posts,apex:classes:apex_ConnectAPI_ChatterFeeds_getRelatedPosts_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Related Posts,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_close,responses:connect_responses_close_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Close,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_close,apex:classes:apex_ConnectAPI_ChatterFeeds_setFeedElementIsClosed_1,3,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Close,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_close,requests:connect_requests_close_capability_input,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Close,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_close,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Close,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_bundle_elements,features:features_feeds_feed_elements,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Bundle Elements,features,powderblue,Features,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_bundle_elements,resource:misc_chatter_connect,5,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Bundle Elements,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_bundle_elements,responses:connect_responses_feed_element_page,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Bundle Elements,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_up_down_vote,responses:connect_responses_up_down_vote_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Up Down Vote,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_up_down_vote,requests:connect_requests_up_down_vote_capability_input,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Up Down Vote,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_up_down_vote,apex:connectAPI_enums,2,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Up Down Vote,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_up_down_vote,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Up Down Vote,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_content,responses:connect_responses_content_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Content,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_content,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Content,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_record_snapshot,responses:connect_responses_record_snapshot_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Record Snapshot,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_record_snapshot,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Record Snapshot,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_banner,responses:connect_responses_banner_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Banner,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_banner,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Banner,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_tracked_changes,responses:connect_responses_tracked_changes_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Tracked Changes,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_tracked_changes,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Tracked Changes,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element,requests:connect_requests_feed_entity_share_capability_input,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element,resource:misc_chatter_connect,5,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element,apex:connectAPI_enums,3,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element,apex:classes:apex_ConnectAPI_ChatterFeeds_getThreadsForFeedComment,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element,responses:connect_responses_feed_element_page,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element,requests:connect_requests_feed_item_input,2,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element,responses:connect_responses_comment,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element,apex:input_classes:apex_connectapi_input_feed_element,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element,responses:connect_responses_feed_item,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_social_post,responses:connect_responses_social_post_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Social Post,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_social_post,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Social Post,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_link,responses:connect_responses_link_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Link,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_link,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Link,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_questions,responses:connect_responses_question_and_answers_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Questions,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_questions,requests:connect_requests_question_and_answers_capability_input,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Questions,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_questions,apex:input_classes:apex_connectapi_input_question_and_answers_capability,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Questions,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_questions,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Questions,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capabilities,resource:misc_chatter_connect,2,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capabilities,resource,Cyan,Resource,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capabilities,responses:connect_responses_feed_element_capabilities,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capabilities,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_email_message,responses:connect_responses_email_message_capability,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Email Message,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:feed-elements:connect_resources_feed_element_capability_email_message,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Feed Element Capability Email Message,resource,Cyan,Resource,dev_guides
chatter_connect:resources:zones:connect_resources_zones_list,apex:classes:apex_ConnectAPI_Zones_static_methods,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Zones List,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:zones:connect_resources_zonesId_searchResults,apex:classes:apex_ConnectAPI_Zones_static_methods,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Zonesid Searchresults,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:zones:connect_resources_zonesId_searchResults,apex:connectAPI_enums,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Zonesid Searchresults,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:zones:connect_resources_zonesId_searchResults,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Zonesid Searchresults,resource,Cyan,Resource,dev_guides
chatter_connect:resources:zones:connect_resources_zonesId_searchResults,responses:connect_responses_zone_search_result,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Zonesid Searchresults,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:zones:connect_resources_zonesId,apex:classes:apex_ConnectAPI_Zones_static_methods,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Zonesid,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links_diagnostic,responses:connect_responses_action_link_diagnostic,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links Diagnostic,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links_group_definition,responses:connect_responses_action_link_group_definition,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links Group Definition,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links_specific,requests:connect_requests_action_link_input,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links Specific,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links_specific,apex:connectAPI_enums,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links Specific,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links_specific,responses:connect_responses_action_link,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links Specific,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links_groups,responses:connect_responses_action_link_group,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links Groups,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links_group_definitions,requests:connect_requests_action_link_group_definition_input,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links Group Definitions,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links_group_definitions,resource:misc_chatter_connect,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links Group Definitions,resource,Cyan,Resource,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links_group_definitions,responses:connect_responses_action_link_group_definition,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links Group Definitions,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:action-links:connect_resources_action_links,resource:misc_chatter_connect,2,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Action Links,resource,Cyan,Resource,dev_guides
chatter_connect:resources:data-integration:connect_resources_data-integration_licensed_objects_contract_credit,responses:connect_responses_data_integration_credit,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Data-Integration Licensed Objects Contract Credit,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:data-integration:connect_resources_data-integration_licensed_objects,responses:connect_responses_data_integration_credit_objects,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Data-Integration Licensed Objects,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries,requests:connect_requests_order_summary_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries,responses:connect_responses_order_summary_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries,apex:classes:apex_ConnectAPI_OrderSummaryCreation_createOrderSummary_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_invoice,requests:connect_requests_fulfillment_order_invoice_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Invoice,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_invoice,responses:connect_responses_fulfillment_order_invoice_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Invoice,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_invoice,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Invoice,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_invoice,apex:classes:apex_ConnectAPI_FulfillmentOrder_createInvoice_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Invoice,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_adjust,requests:connect_requests_adjust_order_item_summary_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Adjust,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_adjust,responses:connect_responses_adjust_order_summary,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Adjust,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_adjust,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Adjust,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_adjust,apex:classes:apex_ConnectAPI_OrderSummary_adjustPreview_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Adjust,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_adjust,requests:connect_requests_adjust_order_item_summary_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Adjust,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_adjust,responses:connect_responses_adjust_order_summary,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Adjust,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_adjust,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Adjust,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_adjust,apex:classes:apex_ConnectAPI_OrderSummary_adjustSubmit_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Adjust,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_create_credit_memo,requests:connect_requests_create_credit_memo_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Create Credit Memo,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_create_credit_memo,responses:connect_responses_create_credit_memo_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Create Credit Memo,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_create_credit_memo,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Create Credit Memo,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_create_credit_memo,apex:classes:apex_ConnectAPI_OrderSummary_createCreditMemo_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Create Credit Memo,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_ensure_funds_async,requests:connect_requests_ensure_funds_async_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Ensure Funds Async,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_ensure_funds_async,responses:connect_responses_ensure_funds_async_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Ensure Funds Async,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_ensure_funds_async,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Ensure Funds Async,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_ensure_funds_async,apex:classes:apex_ConnectAPI_OrderSummary_ensureFundsAsync_1,4,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Ensure Funds Async,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_multiple_invoices,requests:connect_requests_multiple_fulfillment_order_invoices_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Multiple Invoices,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_multiple_invoices,responses:connect_responses_multiple_fulfillment_order_invoices_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Multiple Invoices,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_multiple_invoices,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Multiple Invoices,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_create_multiple_invoices,apex:classes:apex_ConnectAPI_FulfillmentOrder_createMultipleInvoices_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Create Multiple Invoices,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_return_orders_return_items,requests:connect_requests_return_items_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Return Orders Return Items,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_return_orders_return_items,responses:connect_responses_return_items_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Return Orders Return Items,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_return_orders_return_items,apex:classes:apex_ConnectAPI_ReturnOrder_returnItems_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Return Orders Return Items,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_cancel,requests:connect_requests_change_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Cancel,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_cancel,responses:connect_responses_preview_cancel_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Cancel,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_cancel,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Cancel,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_preview_cancel,apex:classes:apex_ConnectAPI_OrderSummary_previewCancel_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Preview Cancel,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_routing_rank_by_average_distance,requests:connect_requests_rank_average_distance_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Routing Rank By Average Distance,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_routing_rank_by_average_distance,responses:connect_responses_rank_average_distance_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Routing Rank By Average Distance,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_routing_rank_by_average_distance,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Routing Rank By Average Distance,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_routing_rank_by_average_distance,apex:classes:apex_ConnectAPI_Routing_rankAverageDistance_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Routing Rank By Average Distance,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders,requests:connect_requests_fulfillment_order_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders,responses:connect_responses_fulfillment_order_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders,apex:classes:apex_ConnectAPI_FulfillmentOrder_createFulfillmentOrders_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_cancel_items,requests:connect_requests_fulfillment_order_line_items_to_cancel_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Cancel Items,requests,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_cancel_items,responses:connect_responses_fulfillment_order_cancel_line_items_output,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Cancel Items,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_cancel_items,responses:connect_responses_error_with_output,1,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Cancel Items,responses,#8e9bef,Chatter Connect,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_fulfillment_orders_cancel_items,apex:classes:apex_ConnectAPI_FulfillmentOrder_cancelFulfillmentOrderLineItems_1,1,conref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Fulfillment Orders Cancel Items,apex,#0b5cab,Apex,dev_guides
chatter_connect:resources:order-management:connect_resources_sfom_order_summaries_submit_cancel,requests:connect_requests_change_input,2,xref,chatter_connect,#8e9bef,Chatter Connect - Connect Resources Sfom Order Summaries Submit Cancel,requests,#8e9bef,Chatter Connect,dev_guides
